simulation,trial,n,T_mse,S_mse,X_mse
simC,5,10000,0.5764847680868752,0.7520828844562896,0.5765436716133062
simC,5,20000,0.5685206746906293,0.7515084521206822,0.568670946535461
simC,5,100000,0.5565113113223998,0.7493802832483537,0.5565240876686628
simC,5,300000,0.5578152995681698,0.7512188199888915,0.5578149419543823
simC,6,5000,0.8411855606871462,1.301717138304761,0.8402781296298802
simC,6,10000,0.8267514357396434,1.3014201901349463,0.8262271169303921
simC,6,20000,0.8234080250224673,1.3016658745964798,0.8233506618848043
simC,6,100000,0.8246828320345219,1.3016855164050554,0.8246985574096486
simC,6,300000,0.8215162957339353,1.301378478747329,0.8215129294191472
simC,7,5000,0.8821233279943055,1.2893366969669162,0.8822386586827795
simC,7,10000,0.8375145591807301,1.290948942026235,0.8376170046995457
simC,7,20000,0.8374308803100526,1.2892099147698692,0.8373691555593573
simC,7,100000,0.824576802118426,1.2907992687568806,0.8245551433130733
simC,7,300000,0.8185554384419202,1.289484893608713,0.8185572810333364
simC,8,5000,0.8256539843035683,1.192002950619738,0.8248648396690009
simC,8,10000,0.7986342248846595,1.192852024537072,0.7972186004185714
simC,8,20000,0.8223245809845805,1.1932318509087723,0.8219954752455254
simC,8,100000,0.7824923279156731,1.1916082977489186,0.7824902755411518
simC,8,300000,0.7796683087467152,1.1916833455169022,0.7796680018650483
simC,9,5000,0.7959789606541287,1.0932513470783438,0.7971387722523426
simC,9,10000,0.7591449908869623,1.093447775625588,0.7591480592786848
simC,9,20000,0.760938680489413,1.097110153312552,0.761066964613526
simC,9,100000,0.753280316215147,1.1005463497630643,0.7533157263807679
simC,9,300000,0.7485624614257066,1.098421663325629,0.7485720567064751
simD,0,5000,0.01815672421299839,0.001414087669505526,0.02020328204534362
simD,0,10000,0.010181964128016769,5.31261626945459e-05,0.012269105902001408
simD,0,20000,0.0050367990424468705,0.00011081961718010494,0.005994665289078216
simD,0,100000,0.0012908364717392638,2.5754292127808324e-05,0.0014615567797673504
simD,0,300000,0.00028203406585205283,3.805865794719396e-06,0.00032041545279781514
simD,1,5000,0.01837342324102324,0.003600678212270315,0.019686065414908777
simD,1,10000,0.009870994011543609,0.0017377134026801946,0.012304678104950154
simD,1,20000,0.004100118171498192,0.0007434090371575362,0.0050391346311908685
simD,1,100000,0.0007086608194360194,3.19666791267294e-05,0.0008061885336212084
simD,1,300000,0.000528727029661965,3.190588930705004e-05,0.0005849621558886802
simD,2,5000,0.01032224763876888,2.1308638129824166e-05,0.011533784550957746
simD,2,10000,0.00804859708519233,0.00034580537390460224,0.008581467412720445
simD,2,20000,0.004396735365787261,0.00021987915800159954,0.004694692451565878
simD,2,100000,0.0011134424605415718,6.444994118562973e-07,0.0011931383426977019
simD,2,300000,0.0003896251313717452,1.4986006897200515e-05,0.00041583612154738896
simD,3,5000,0.02214876776212997,0.0003751908190778419,0.023835213646361025
simD,3,10000,0.006799719890091336,0.0002036713837987769,0.007390978346529367
simD,3,20000,0.003077656278862352,2.617451387010321e-05,0.003628839873729828
simD,3,100000,0.0003709317249725439,2.8388758576508377e-06,0.0004872248701351097
simD,3,300000,0.0001683761703228876,2.3457871094932493e-05,0.00017209675088460222
simD,4,5000,0.01821747384865246,0.001230792137646844,0.018800519693841212
simD,4,10000,0.007681730507782113,0.00022966615082255717,0.007911628163618832
simD,4,20000,0.0028623082402295325,9.752928613893076e-07,0.0026963097076190424
simD,4,100000,0.00047752748537404927,9.57423766166329e-07,0.0005457472279757193
simD,4,300000,0.0002118458223089046,1.8462740084742188e-09,0.0001968035459167321
simD,5,5000,0.03517489875462413,0.0002659659802272184,0.04352573164311398
